序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
2092,300549,优德精密,0.0864,208573336.67,-22.3207644504,2.9537,11525211.2,-30.7,80.4641,3.825392943828,2.24,0.377646738413,29.0296005121,专用设备,2021-10-29
2093,300547,川环科技,0.3299,442963358.53,17.8956032284,14.6574,71546693.1,-11.7,20.1701,3.914394998411,8.49,0.441294029141,29.6075804905,橡胶制品,2021-10-29
2094,300546,雄帝科技,-0.121,240537439.92,-49.2942169144,-40.8611,-16600003.04,-121.38,-230.6626,6.182837483228,-1.97,-0.743677064596,51.3257696145,计算机设备,2021-10-29
2095,300539,横河精密,0.0368,401154376.39,1.9939648746,-9.883,8164200.38,20.78,11.673,2.182328145434,1.63,0.159368911652,19.9668942492,塑料制品,2021-10-29
2096,300537,广信材料,0.06,513140030.23,-14.667822776,16.1533,12243506.9,-83.29,-147.9677,6.887687790829,0.93,0.282288531312,34.0347871461,电子化学品,2021-10-29
2097,300532,今天国际,0.16,457399654.65,-11.1802673832,-68.8742,44479910.59,68.91,-106.2927,2.915471455016,5.64,-0.210269694034,33.7615222618,互联网服务,2021-10-29
2098,300531,优博讯,0.3849,804312388.47,4.3899789009,4.8261,123897091.46,63.06,-8.5824,4.635626972305,8.69,0.247291451618,35.7510430179,计算机设备,2021-10-29
2099,300526,*ST中潜,-0.4217,147047483.69,-57.2183865794,-29.3029,-86276650.03,-518.32,-598.9632,2.322476911903,-16.31,0.511209245375,1.6336887784,纺织服装,2021-10-29
2100,300523,辰安科技,0.01,862326766.47,5.3229309155,-37.4228,3208119.8,-83.91,-60.95,6.439042842758,0.21,-0.651996747663,38.1260252486,互联网服务,2021-10-29
2101,300522,世名科技,0.2735,303770144.95,9.2142708262,-6.373,72756627.11,10.95,13.2076,3.906600987284,10.5,0.053174664199,42.823494676,化学制品,2021-10-29
2102,300521,爱司凯,-0.0682,89615142.7,-27.5885140779,28.6203,-9816266.27,-200.26,178.3892,3.512583136458,-1.92,0.134003389792,47.2346850261,专用设备,2021-10-29
2103,300518,盛讯达,0.7,127062676.26,2.308679307,3.449,65520765.31,319.0,39.6524,8.375424664131,8.72,0.306032707735,47.8780419401,游戏,2021-10-29
2104,300514,友讯达,0.0478,425784457.53,-3.761296315,-49.968,9552825.4,-54.07,-130.0539,2.85717691525,1.67,0.4282984385,23.828663857,电网设备,2021-10-29
2105,300513,恒实科技,0.1676,629863294.01,-8.0837466881,13.6471,52563871.94,-36.69,25.734,7.932296337842,2.11,-0.565819124961,31.6846117591,通信服务,2021-10-29
2106,300511,雪榕生物,0.5,1563472564.2,18.4301643448,43.7337,216632647.2,97.03,526.551,4.334662532203,11.73,0.818531981313,22.6609973384,农牧饲渔,2021-10-29
2107,300510,金冠股份,-0.0761,558610985.94,-15.408126685,19.6086,-67199220.51,-365.77,18.427,3.260175416858,-2.31,-0.011675832455,24.5085607795,电网设备,2021-10-29
2108,300503,昊志机电,0.32,666161894.79,155.1689392422,-27.9294,90044948.09,571.87,-51.8582,3.429137623418,9.63,0.458026559358,45.7491814953,通用设备,2021-10-29
2109,300495,*ST美尚,0.1331,966438807.44,-22.9188201116,12.5601,89728398.47,-50.45,-32.2292,6.10402416422,2.17,0.285094126399,30.5405537337,环保行业,2021-10-29
2110,300493,润欣科技,0.066,965664114.82,-10.2677294838,29.817,31355556.12,21.09,20.2415,1.584215054971,4.18,0.173800557602,10.9407134477,半导体,2021-10-29
2111,300479,神思电子,0.0093,258933749.7,-19.510075314,-4.2396,1578916.42,-87.04,-99.2084,3.674577368369,0.25,-0.226352609081,35.9474914366,计算机设备,2021-10-29
2112,300475,香农芯创,0.1,188689920.49,-12.2336067747,34.9946,41929012.23,-22.77,48.9927,3.123008053143,3.23,0.201834006071,34.1054605423,电子元件,2021-10-29
2113,300474,景嘉微,0.49,466172094.02,20.9460654407,-18.1657,146737122.24,19.24,-9.6004,8.198044464506,6.07,-0.158836281614,71.4704311184,航天航空,2021-10-29
2114,300467,迅游科技,0.2,360409400.78,-5.1887726078,-6.8193,43825216.95,-62.8,-36.6413,3.527281138062,3.99,0.53559848255,67.4225388916,游戏,2021-10-29
2115,300461,田中精机,0.43,290846981.23,-34.7501726139,-10.896,52508465.16,139.02,3.7563,0.716002031725,88.56,0.019803603762,43.3454789102,专用设备,2021-10-29
2116,300460,惠伦晶体,0.0442,246512510.74,11.3193110928,-1.2729,10421998.62,233.59,-48.8581,2.265898664459,1.97,0.142410143555,17.4458388992,电子元件,2021-10-29
2117,300450,先导智能,0.4535,4149118604.88,28.9725052956,129.0897,639514253.34,0.66,207.4151,5.064897731189,13.95,0.327813508905,36.4211022869,电池,2021-10-29
2118,300447,全信股份,0.3367,533635968.78,11.7916446843,-10.6527,97676501.49,5.5,-25.192,4.08951698028,8.58,-0.393231246014,49.1355808754,电网设备,2021-10-29
2119,300444,双杰电气,0.0527,911452867.79,-26.5281892518,-0.7802,30894648.25,-40.47,21.6392,1.460642856514,3.58,-0.123592719701,26.3357532894,电网设备,2021-10-29
2120,300440,运达科技,0.1783,415640613.43,6.2462008785,18.8618,79894139.9,2.39,-19.2698,3.011119635469,6.03,-0.158590585915,51.6551389645,互联网服务,2021-10-29
2121,300439,美康生物,0.873,1749564779.14,-25.6892157701,-7.0127,299455506.39,45.78,21.802,4.720362522144,20.26,1.927590288123,38.3966497017,医疗器械,2021-10-29
2122,300429,强力新材,0.1674,568772324.26,-12.6895117067,0.5075,86253838.66,-34.0,-9.2895,3.357192281131,5.06,0.330664508158,37.8647780991,电子化学品,2021-10-29
2123,300428,立中集团,0.5,9051179361.05,-8.7692123234,562.2402,290592653.06,-35.86,235.8311,6.926881989161,7.43,0.214434334098,10.8560118187,汽车零部件,2021-10-29
2124,300427,红相股份,0.6288,1037193622.71,8.3900826563,-10.1877,225317670.54,13.67,-16.8963,6.340408342944,9.73,0.366641071658,47.6002958213,电网设备,2021-10-29
2125,300423,昇辉科技,0.92,3011929066.68,6.4310601048,-15.984,455010685.25,4.47,-12.7893,7.836563700868,12.35,0.919320476778,30.5159920998,电网设备,2021-10-29
2126,300421,力星股份,0.1609,544844860.99,0.5040253615,8.7155,39009673.33,0.38,33.0738,4.695093365237,3.48,0.150776381112,22.5355823338,通用设备,2021-10-29
2127,300415,伊之密,0.51,1878088710.81,15.8758479847,12.7168,216770055.05,21.73,0.7148,3.370029319792,15.83,0.655891687361,35.0397564243,专用设备,2021-10-29
2128,300410,正业科技,0.12,965135429.03,5.6509123792,-15.4255,44195390.87,-16.91,-120.0032,2.626205256727,4.49,-0.155251411847,30.008352315,电子元件,2021-10-29
2129,300407,凯发电气,0.05,1192357088.33,0.4781594332,25.0966,16432330.52,-31.53,-55.8078,4.425368378261,1.21,0.236774362037,22.4573323076,电网设备,2021-10-29
2130,300406,九强生物,0.17,526979667.47,-7.7539655047,71.4713,87638035.63,-59.74,149.7635,5.380347193899,3.92,0.034154125288,60.6295706595,医疗器械,2021-10-29
2131,300398,飞凯材料,0.33,1344512112.33,20.9504383228,11.7503,169759033.96,-8.05,2.3881,5.016242805487,6.79,0.13495672759,40.2484478918,电子化学品,2021-10-29
2132,300395,菲利华,0.4857,600756878.92,5.2995138041,4.6883,163759457.29,16.61,10.3081,5.923911647823,8.42,0.239903705544,53.4635775985,非金属材料,2021-10-29
2133,300391,长药控股,0.0025,645101554.54,9.9982295825,13.6649,865667.23,-96.83,455.9445,2.149078584625,0.11,-0.043266385196,21.3827074,医疗器械,2021-10-29
2134,300385,雪浪环境,0.2916,909899633.7,4.3678239429,14.7736,97151802.54,17.63,251.3646,3.886832748869,7.73,-0.173151167789,23.1292531325,环保行业,2021-10-29
2135,300378,鼎捷软件,0.3,1015210515.14,0.7014254317,11.4682,79648096.94,16.57,127.6051,5.509046228803,5.01,0.153303116583,66.8114696898,软件开发,2021-10-29
2136,300377,赢时胜,0.1734,615683385.62,12.3511840336,-4.9669,128643852.93,2.89,-0.4936,3.797071160488,4.48,-0.018866038028,72.8481140771,软件开发,2021-10-29
2137,300370,*ST安控,-0.1697,235389755.94,-66.443857077,-22.7896,-162454418.74,-3147.8,-12.5033,0.752810054238,-20.26,-0.004345842197,14.4514410893,仪器仪表,2021-10-29
2138,300369,绿盟科技,-0.0098,942859525.61,8.9291898539,2.1526,-7856137.49,-671.6,-22.6533,4.115677683093,-0.24,0.253123172098,70.2822300121,软件开发,2021-10-29
2139,300363,博腾股份,0.45,1488074665.79,37.5942211177,5.2581,239005185.93,76.1,30.5396,6.066512078149,7.56,0.626951202706,41.5450328329,化学制药,2021-10-29
2140,300352,北信源,0.049,501578484.66,-3.7568040315,52.6847,71086413.28,16.16,54.58,1.597761578533,3.11,-0.071879219337,74.956042023,软件开发,2021-10-29
2141,300335,迪森股份,0.11,918880778.63,-5.8601158666,49.6358,40129073.49,-55.9,77.3246,3.722987467882,2.64,0.338465347342,28.5847086051,环保行业,2021-10-29
2142,300328,宜安科技,0.0425,683980462.83,-13.6380096902,38.2357,29365008.79,-43.6,372.1073,1.894092742745,2.24,0.276771278951,22.9588006169,小金属,2021-10-29
2143,300322,硕贝德,0.08,1320064017.96,2.3586201182,25.0444,33029093.9,-67.71,-50.7503,1.653628107811,4.96,0.078059399609,19.9599888123,消费电子,2021-10-29
2144,300318,博晖创新,0.007,498739559.57,8.0127638497,73.6572,5694778.41,18.85,966.7169,1.592214051615,0.55,0.084842056975,48.8064634816,医疗器械,2021-10-29
2145,300317,珈伟新能,0.0133,583176235.35,-12.1012087373,-28.5042,11064354.55,117.88,-120.6415,2.325937175235,0.58,0.225134741913,38.8246842576,光伏设备,2021-10-29
2146,300313,ST天山,-0.0097,133117629.28,66.9340464,-67.6958,-3048208.41,88.97,263.8936,0.466021626367,-2.06,-0.015925648893,12.762128932,农牧饲渔,2021-10-29
2147,300310,宜通世纪,0.0288,1553804219.62,-10.5684481704,0.3883,25352452.29,-16.5,-48.732,1.993547925574,1.44,-0.18629686606,13.3461772559,通信服务,2021-10-29
2148,300307,慈星股份,-0.03,1011903716.55,-19.4262538319,-23.1967,-27344667.82,-159.96,-185.3399,3.915117813848,-0.86,-0.066336432619,24.5868522094,专用设备,2021-10-29
2149,300306,远方信息,0.24,270032922.03,-6.3024885507,10.5093,66659269.18,-47.86,25.3287,5.425007075918,4.64,0.10667969941,57.3591973918,仪器仪表,2021-10-29
2150,300303,聚飞光电,0.18,1690121883.56,-8.6180063159,22.9581,230995108.51,-9.2,0.0721,1.815753015709,9.92,0.162612071108,28.763086614,光学光电子,2021-10-29
2151,300302,同有科技,0.026,177350182.8,-25.1216528401,13.2445,12125741.92,214.94,-75.3622,2.905268582449,0.95,-0.114962762927,47.2567012093,软件开发,2021-10-29
2152,300300,海峡创新,-0.4342,158107837.38,-55.3331542643,27.7551,-293149227.83,-322.78,59.8438,1.810383172839,-23.97,-0.032374310793,-3.1038018996,互联网服务,2021-10-29
2153,300297,*ST蓝盾,-0.08,716538803.92,-45.0166815442,-33.2082,-99234467.98,-156.516793952,-8.1345,2.986290975173,-2.6,-0.00800048704,40.6580690866,互联网服务,2021-10-29
2154,300294,博雅生物,0.53,1857199835.38,-5.3947289784,-2.4017,223870835.25,-29.69,-3.7633,9.396447531514,5.59,1.111494329256,58.7340829597,生物制品,2021-10-29
2155,300281,金明精机,0.0767,296377708.27,32.794140175,69.3433,32135148.86,427.55,173.556,2.994837396596,2.59,0.112351716487,21.4886837245,专用设备,2021-10-29
2156,300274,阳光电源,0.82,11908876319.86,65.7694799975,-2.524,1195338973.66,115.61,161.3867,6.653775843481,13.03,0.348784487285,24.788581004,光伏设备,2021-10-29
2157,300270,中威电子,-0.0562,167559003.78,-17.1012332232,-36.9792,-16822452.16,-2212.54,-417.4456,2.957945364351,-1.86,0.10338538244,19.4457035283,计算机设备,2021-10-29
2158,300265,通光线缆,0.14,1049992318.44,1.9806486358,-2.5683,49270636.88,44.1,-49.129,3.440792361079,4.53,-0.042290021815,30.0295198186,电网设备,2021-10-29
2159,300246,宝莱特,2.1554,1101511539.9,80.8458526531,-41.4487,314873258.79,467.77,-62.4537,5.703265724358,45.77,2.456913145091,53.0282572785,医疗器械,2021-10-29
2160,300242,佳云科技,0.0113,5148880447.43,38.0428539387,24.3997,7143384.64,-69.07,8.2214,1.643130366586,0.69,-0.136404735264,4.6270689559,文化传媒,2021-10-29
2161,300241,瑞丰光电,0.0787,878590231.66,-12.6931323798,26.5592,42062472.4,25.66,-14.7717,2.309813395633,3.47,-0.123449515762,19.0767970005,光学光电子,2021-10-29
2162,300240,飞力达,0.06,2553200627.61,7.7926000327,3.0892,20847367.91,-14.26,-83.7782,3.219850755506,1.78,0.6057712505,9.0557434473,物流行业,2021-10-29
2163,300239,东宝生物,0.0201,301069330.26,-11.2163256858,18.0796,10548260.63,-55.49,15.2537,1.886120193632,1.07,0.064518243982,17.8997995224,生物制品,2021-10-29
2164,300236,上海新阳,0.6085,486604964.65,6.8148846621,7.7369,176874205.74,-38.92,851.5079,18.160328470277,6.34,0.211132287106,34.3041825375,电子化学品,2021-10-29
2165,300231,银信科技,0.3282,1427695347.23,44.4069444667,-2.0973,137495091.39,18.97,-26.0699,2.974568099446,10.79,-0.611334858508,23.3918290795,互联网服务,2021-10-29
2166,300230,永利股份,0.2045,2268944560.46,-5.3502156521,4.3639,166905037.33,-28.29,-11.6208,3.572986202855,5.28,0.389012717868,27.6946727135,塑料制品,2021-10-29
2167,300222,科大智能,0.06,1644964158.44,-9.1231939751,9.4761,41059955.5,795.9,-97.331,2.616957579306,2.19,-0.159839783416,34.5938637933,电网设备,2021-10-29
2168,300221,银禧科技,0.1667,1123272920.74,-0.0416478483,12.7466,74997798.34,97.47,21.8145,2.390520586934,7.23,0.414732884088,18.8233694676,塑料制品,2021-10-29
2169,300213,佳讯飞鸿,0.16,654059241.95,-21.7900436833,30.467,95934526.92,11.39,-56.4808,3.646448169304,4.51,0.06291302701,40.2067066686,通信设备,2021-10-29
2170,300203,聚光科技,0.095,2354670834.06,-9.101498216,-4.4482,42238128.82,-86.59,-42.2533,7.46057369436,1.26,0.084110288908,44.1674970292,环保行业,2021-10-29
2171,300199,翰宇药业,0.06,687479488.97,23.4744664019,-0.3997,55904190.69,169.84,-64.3146,2.481020521764,2.48,0.038013513343,82.7981114583,化学制药,2021-10-29
2172,300198,纳川股份,0.0419,612047284.84,7.4971675845,12.8711,43186969.24,-88.12,68.061,1.390789976989,3.05,-0.08111629477,21.5593129189,装修建材,2021-10-29
2173,300197,节能铁汉,-0.107,2260844543.07,-50.0627175591,-18.4084,-250723752.13,-1309.42,-597.852,2.195267390715,-4.76,-0.238119819964,21.8423829291,环保行业,2021-10-29
2174,300195,长荣股份,0.09,934884599.55,1.1448459623,-36.1263,38193628.45,-37.71,-132.4476,6.413667284322,1.38,0.225558006331,42.1118831778,专用设备,2021-10-29
2175,300194,福安药业,0.16,1820601197.05,-13.7652584588,11.6016,195494285.83,-13.35,-1.1927,3.451866769653,4.81,0.087142496068,64.5175760256,化学制药,2021-10-29
2176,300192,科德教育,0.4365,615149205.17,-11.6668456582,8.2586,118009721.71,74.48,39.9511,3.071076554385,14.1,0.749896174448,45.8828956256,教育,2021-10-29
2177,300189,神农科技,0.0343,73621277.36,-33.8767519952,-19.1832,35149786.02,140.23,-124.8821,1.058388640205,3.24,0.051457605459,27.9131609732,农牧饲渔,2021-10-29
2178,300185,通裕重工,0.1,4014460058.03,45.4833858624,14.0597,327013796.13,89.79,17.913,1.687232144256,6.03,0.072046484914,24.3438474005,风电设备,2021-10-29
2179,300175,朗源股份,-0.0136,212498063.39,-35.828041033,43.2302,-6391158.17,-129.44,-10848.6479,1.758947233071,-0.76,0.140577847026,17.8301392378,食品饮料,2021-10-29
2180,300169,天晟新材,0.0154,695703483.93,3.7228192581,3.1912,5028502.41,-33.8,72.3595,2.792163841981,0.55,-0.126866152435,18.7508524656,化学制品,2021-10-29
2181,300166,东方国信,0.18,1160620770.04,4.9927548539,22.0686,184674307.32,0.34,122.1878,5.391260631369,3.29,-0.092443570901,45.0946711751,互联网服务,2021-10-29
2182,300164,通源石油,-0.2531,475821998.98,-58.2083363328,8.5795,-128202800.01,-256.47,-15.5568,3.622023889968,-6.65,-0.066670523791,21.0180576086,采掘行业,2021-10-29
2183,300163,先锋新材,0.0144,226327961.01,-36.0309589594,1.4589,6832363.5,-79.34,-122.4753,1.236343160084,1.17,0.164595214705,20.2258168791,化学制品,2021-10-29
2184,300159,ST新研,-0.2073,752029030.52,-23.6782820174,-15.0695,-308943385.79,-376.62,-37801.8031,2.545266448258,-7.83,0.023401841946,30.2033996085,航天航空,2021-10-29
2185,300155,安居宝,0.121,565554527.61,-1.1108450891,-18.6441,65764703.53,25.95,4.7754,2.34882541566,5.2,-0.155789048963,39.9994935265,计算机设备,2021-10-29
2186,300153,科泰电源,-0.1175,541355903.57,-25.5176679694,-12.7196,-37604693.14,-1545.93,-424.3342,2.789656913344,-4.07,-0.200872739594,14.182201992,电源设备,2021-10-29
2187,300151,昌红科技,0.2907,805835763.47,55.1556938529,-13.799,146088654.26,183.53,-50.3264,2.019004290945,15.52,0.313722066607,37.5561548865,专用设备,2021-10-29
2188,300149,睿智医药,0.17,1069362339.5,12.0753561929,1.9543,83306516.88,2.63,-22.9368,4.73170168598,3.58,0.420682736168,35.7401995182,医疗服务,2021-10-29
2189,300148,天舟文化,0.03,554592198.93,-26.6070533333,-14.7742,27585690.3,-76.0,-158.0102,3.84813426501,0.86,0.01021481509,42.9178343491,游戏,2021-10-29
2190,300143,盈康生命,0.075,487857744.44,21.3707614863,11.6724,42528501.44,8.94,-59.617,3.283331187069,2.8,0.125917865011,39.4816322145,医疗服务,2021-10-29
2191,300142,沃森生物,0.2832,1566763745.68,96.463156823,115.3463,435474937.91,261.79,369.7774,3.742450783127,8.46,0.073043040508,86.2880336807,生物制品,2021-10-29
2192,300137,先河环保,0.21,713094648.37,-25.4395049441,-23.6774,114862880.96,-34.87,-22.1965,3.725522598039,5.5,-0.137067480115,50.8341664222,环保行业,2021-10-29
2193,300135,宝利国际,0.0033,1394190033.06,-17.2473684828,105.2905,3052941.56,-92.12,327.7888,1.359386400814,0.24,-0.18958755829,12.3200886154,化学制品,2021-10-29
2194,300125,聆达股份,-0.0283,53556160.54,-21.4207508976,8.6001,-7433330.8,-207.99,3.0634,2.891169409325,-0.96,0.040511442194,59.1084146078,电力行业,2021-10-29
2195,300123,亚光科技,0.05,1348850760.3,14.1776232798,-6.6101,50718535.51,-60.78,-92.0271,5.135077017458,1.01,0.01406656272,29.6884511516,船舶制造,2021-10-29
2196,300122,智飞生物,1.5491,11049787151.66,44.1369818108,-6.9523,2478595732.37,40.59,-1.4307,4.641208350931,35.93,1.542521938038,40.0197141335,生物制品,2021-10-29
2197,300108,*ST吉药,-0.2982,521409558.34,-39.0367686089,7.1213,-198631833.57,-1733.13,-142.5891,0.267909958978,-71.52,-0.249208843408,26.8370792771,中药,2021-10-29
2198,300106,西部牧业,0.0302,584120948.97,11.2809323466,15.9665,6372438.6,413.37,-33.0736,2.709297688413,1.12,0.127432574177,22.095589942,食品饮料,2021-10-29
2199,300105,龙源技术,-0.0315,181056234.01,-35.3794818376,47.9526,-16165267.86,-3.09,178.9198,3.57096809891,-0.85,-0.013024797317,16.3431302666,电源设备,2021-10-29
2200,300101,振芯科技,0.0912,322182998.45,6.7794652696,48.0075,50872921.42,519.84,466.6611,1.75844177154,5.33,-0.143935208939,55.7714550751,通信设备,2021-10-29
2201,300098,高新兴,-0.07,1469351173.92,-32.0724188131,-4.9718,-115471029.51,-290.16,-2846.6646,2.473461256905,-2.64,-0.257102354502,26.1251140016,软件开发,2021-10-29
2202,300093,金刚光伏,-0.2256,200903605.61,-47.1333091291,5.6287,-48731145.47,-570.31,-275.714,2.713595504491,-8.03,-0.541067996944,26.786807129,玻璃玻纤,2021-10-29
2203,300078,思创医惠,0.0886,1027992675.14,-3.7342757416,-19.649,77005869.67,-36.5,25.9415,3.502728654639,2.63,-0.036317633129,40.6082102825,互联网服务,2021-10-29
2204,300076,GQY视讯,0.03,95554015.87,55.2366390329,-12.822,12361311.43,-31.59,-6.4516,2.425151866698,1.21,-0.072362000566,30.5389163965,光学光电子,2021-10-29
2205,300075,数字政通,0.1682,754688730.72,-0.0685125215,-11.6295,74104025.62,-22.41,-94.0895,6.344578620616,2.95,-0.217952895561,37.4004621376,软件开发,2021-10-29
2206,300063,天龙集团,0.1376,7691345737.32,28.9789090015,16.2673,100171120.51,19.3,-19.7109,1.597079842181,8.01,-0.064662619939,5.1116044861,文化传媒,2021-10-29
2207,300062,中能电气,-0.01,649581091.77,-7.9356499177,3.5433,-4546118.88,-111.3,-9.977,2.530980280357,-0.56,0.291562274968,26.3491748649,电网设备,2021-10-29
2208,300053,欧比特,0.0704,547659463.57,-1.5516283384,-2.4819,49408972.8,-34.79,39.367,4.235066554829,1.68,-0.083686164437,42.9584247328,半导体,2021-10-29
2209,300049,福瑞股份,0.1191,560002146.97,-2.5606275946,25.172,30526108.3,26.87,227.5371,5.108826101764,2.32,0.437785809443,71.0199097614,医疗器械,2021-10-29
2210,300047,天源迪科,0.1647,3138456714.76,25.6862170586,7.5362,105025668.55,17.97,-20.6752,5.083899362392,3.29,1.276175839459,16.6591177132,软件开发,2021-10-29
2211,300044,赛为智能,0.1351,1014666070.91,2.5955271079,-19.2243,106742841.22,3.13,-65.7143,2.273216751713,6.04,-0.182627761157,33.5529962448,互联网服务,2021-10-29
2212,300042,朗科科技,0.2784,973418268.4,18.0279653664,25.4727,55785002.0,9.25,-76.359,5.256842975649,5.4,0.191671466966,16.666128103,半导体,2021-10-29
2213,300032,金龙机电,0.0132,1165868315.12,-12.284513235,40.7649,10590923.35,126.37,2384.6739,1.840957907449,0.64,-0.117552567826,16.0671138559,消费电子,2021-10-29
2214,300027,华谊兄弟,-0.12,1107171777.96,-31.5124221035,717.6358,-325943330.32,50.0252307872,-7.4514,1.442373172726,-7.61,-0.027112558902,44.3596829767,文化传媒,2021-10-29
2215,300026,红日药业,0.2,4708513140.2,30.7171885583,16.3109,599127974.87,16.05,8.9173,2.402430443431,8.53,-0.045885488022,58.2120642094,中药,2021-10-29
2216,300025,华星创业,-0.0878,530793381.6,-29.5878230706,10.2295,-37627435.46,-922.34,105.0114,1.017826809048,-8.25,-0.11870928102,13.2515260755,通信服务,2021-10-29
2217,300022,吉峰科技,-0.0141,1903934126.55,2.3183048494,-12.7205,-5368445.34,90.71,-123.6057,0.20690399268,-6.61,0.384184763544,15.6982411661,工程机械,2021-10-29
2218,300018,中元股份,0.046,242299615.88,9.0058689401,22.9909,22016602.08,17.31,156.5915,2.218185150402,2.08,-0.019465254729,50.4784557069,电网设备,2021-10-29
2219,300017,网宿科技,0.0854,4455022351.75,-2.5140563925,-7.4894,208083589.9,-73.12,-65.012,3.558618685886,2.38,0.221005855632,25.0899302142,互联网服务,2021-10-29
2220,300013,新宁物流,-0.07,567330701.41,-17.8610040204,3.4048,-32718432.08,-258.14,-214.7684,1.7333583598,-4.12,-0.080133752213,27.2165222464,物流行业,2021-10-29
2221,300011,鼎汉技术,0.1028,859919020.11,-18.0742195752,-8.2591,57436026.75,67.55,-36.2396,3.611133606715,2.81,-0.042360345792,34.2726003447,交运设备,2021-10-29
2222,300009,安科生物,0.18,1152420302.44,-0.9112005109,11.0127,299052367.41,16.4,68.7783,2.032539858054,11.12,0.174842141852,80.2165758797,生物制品,2021-10-29
2223,300006,莱美药业,0.0007,1071621516.16,-17.5058198711,35.1253,544836.25,-99.28,53102.5522,1.866265550034,0.04,0.255510871675,69.7999697869,化学制药,2021-10-29
2224,300004,南风股份,0.18,401028646.07,-24.0296679559,3.601,86247376.33,147.3,-95.5481,4.307353166844,4.26,-0.472116143828,23.7103211034,专用设备,2021-10-29
2225,300003,乐普医疗,1.1135,6387105311.18,8.6301808997,-16.4111,1973037244.82,22.38,10.0741,5.570594171861,23.4,0.888243951269,69.7390484997,医疗器械,2021-10-29
2226,300002,神州泰岳,0.1069,2258009835.42,108.9450886548,29.5872,206676361.95,169.69,64.2479,1.90108937295,5.67,0.142676949344,61.6837811156,游戏,2021-10-29
2227,200992,中鲁B,0.05,667870729.58,-20.0900561496,49.2141,12984089.05,-80.94,-141.6376,3.375957009271,1.45,0.244145633472,6.5852753747,农牧饲渔,2021-10-29
2228,200726,鲁泰B,0.11,3370258238.57,-29.9557596268,4.7567,95664518.83,-83.73,-219.3452,8.94005815365,1.24,0.499287070863,23.9922486899,纺织服装,2021-10-29
2229,200725,京东方B,0.061,94901152591.0,18.6252466409,16.674,2475838102.0,33.67,135.6627,2.493698877268,2.42,0.674413629427,18.1174109393,电子元件,2021-10-29
2230,200570,苏常柴B,0.0694,1751860265.23,10.8067283575,-7.2995,38953778.68,94.16,-56.9768,3.871672763977,1.86,0.031504469283,16.1799747044,通用设备,2021-10-29
2231,200030,富奥B,0.3986,8110349526.74,18.3113197001,-9.9914,694233249.2,12.49,-18.4197,3.901562405248,10.04,0.11594124065,15.1665491732,汽车零部件,2021-10-29
2232,003037,三和管桩,0.55,4887514007.14,13.5319291409,-2.1507,240360748.82,146.6061640034,-42.3204,2.809754250574,,0.509309015967,21.5622641265,水泥建材,2021-10-29
2233,003035,南网能源,0.09,1465469017.5,35.6631303053,29.8022,261152268.93,39.18,114.8041,1.42862166653,6.22,0.14932182824,40.746978965,专业服务,2021-10-29
2234,003031,中瓷电子,1.0,606404114.52,,16.8891,80253671.39,,28.3459,8.057004016875,13.28,0.8516444715,29.803718689,通信设备,2021-10-29
2235,003027,同兴环保,1.83,528897665.32,20.5158194404,2.2923,119073055.94,7.71,66.2506,10.196952919538,19.18,0.989674761077,41.1183647007,环保行业,2021-10-29
2236,003026,中晶科技,0.83,194678592.82,17.5035765499,-10.4182,61845758.71,28.38,-9.2041,5.580467606967,16.0,0.795454553888,47.2691670548,半导体,2021-10-29
2237,003018,金富科技,0.38,445837718.64,-12.1506991126,6.4242,73268042.74,-9.844884068,30.7508,4.021477489487,8.61,0.311393683436,31.2261423696,塑料制品,2021-10-29
2238,003003,天元股份,0.32,703479929.59,-3.6568612051,-4.708,42941769.3,-25.03,-51.5409,6.826501952524,5.44,-0.046727507526,19.8669458248,包装材料,2021-10-29
2239,002980,华盛昌,2.66,790363549.92,131.7808570202,-50.512,315199199.46,327.29,-72.7773,7.765121245089,39.26,2.157513985243,59.1074380691,仪器仪表,2021-10-29
2240,002969,嘉美包装,-0.0095,1213550679.76,-25.0757120027,113.4405,-9011007.43,-114.17,348.3376,2.154966268761,-0.44,-0.011080269198,9.6743412218,包装材料,2021-10-29
2241,002967,广电计量,0.15,1034826619.89,3.835531782,15.3442,78875707.46,12.61,93.5094,2.955087359943,5.11,0.255332981674,36.7383018191,专业服务,2021-10-29
2242,002956,西麦食品,0.5,714293709.55,3.9107568237,13.0978,111406361.61,-8.58,-26.8504,8.27421462675,8.15,0.474824107375,54.9627500328,食品饮料,2021-10-29
2243,002951,金时科技,0.3,434725165.36,15.1080612732,4.6982,120329540.38,7.05,17.2905,3.315587652025,8.99,0.608335665136,39.0573874299,包装材料,2021-10-29
2244,002940,昂利康,1.38,918248206.67,-13.9435525606,2.7117,124227720.03,37.41,-9.5237,11.099309925222,12.59,2.006631160444,81.6115804895,化学制药,2021-10-29
2245,002935,天奥电子,0.1564,431774755.58,-0.7718292769,-42.7476,32530429.46,-5.64,-80.7353,6.088481696822,2.56,-1.10812747294,28.558831054,通信设备,2021-10-29
